bucket,pdf
2977,8.279722132525233E-6
2981,8.279722132525233E-6
2982,8.279722132525233E-6
2985,1.6559444265050466E-5
2991,8.279722132525233E-6
3002,8.279722132525233E-6
3004,8.279722132525233E-6
3015,8.279722132525233E-6
3016,8.279722132525233E-6
3021,8.279722132525233E-6
3025,8.279722132525233E-6
3026,8.279722132525233E-6
3029,8.279722132525233E-6
3030,8.279722132525233E-6
3044,8.279722132525233E-6
3047,8.279722132525233E-6
3049,8.279722132525233E-6
3056,8.279722132525233E-6
3058,8.279722132525233E-6
3062,8.279722132525233E-6
3063,8.279722132525233E-6
3072,8.279722132525233E-6
3073,8.279722132525233E-6
3077,8.279722132525233E-6
3079,1.6559444265050466E-5
3086,8.279722132525233E-6
3087,8.279722132525233E-6
3092,8.279722132525233E-6
3094,1.6559444265050466E-5
3120,8.279722132525233E-6
3123,1.6559444265050466E-5
3130,8.279722132525233E-6
3131,8.279722132525233E-6
3137,8.279722132525233E-6
3140,1.6559444265050466E-5
3146,8.279722132525233E-6
3155,8.279722132525233E-6
3157,8.279722132525233E-6
3159,1.6559444265050466E-5
3162,8.279722132525233E-6
3164,8.279722132525233E-6
3167,8.279722132525233E-6
3168,8.279722132525233E-6
3169,8.279722132525233E-6
3170,8.279722132525233E-6
3177,8.279722132525233E-6
3180,8.279722132525233E-6
3184,8.279722132525233E-6
3187,8.279722132525233E-6
3189,8.279722132525233E-6
3190,8.279722132525233E-6
3203,8.279722132525233E-6
3206,8.279722132525233E-6
3208,8.279722132525233E-6
3210,8.279722132525233E-6
3224,8.279722132525233E-6
3228,8.279722132525233E-6
3231,8.279722132525233E-6
3232,8.279722132525233E-6
3238,8.279722132525233E-6
3251,8.279722132525233E-6
3252,8.279722132525233E-6
3268,8.279722132525233E-6
3269,1.6559444265050466E-5
3290,2.4839166397575698E-5
3294,8.279722132525233E-6
3296,8.279722132525233E-6
3298,8.279722132525233E-6
3300,1.6559444265050466E-5
3302,8.279722132525233E-6
3305,8.279722132525233E-6
3312,8.279722132525233E-6
3317,8.279722132525233E-6
3319,8.279722132525233E-6
3327,8.279722132525233E-6
3331,8.279722132525233E-6
3340,8.279722132525233E-6
3342,8.279722132525233E-6
3353,8.279722132525233E-6
3358,8.279722132525233E-6
3362,8.279722132525233E-6
3363,8.279722132525233E-6
3367,8.279722132525233E-6
3382,8.279722132525233E-6
3385,8.279722132525233E-6
3389,1.6559444265050466E-5
3400,8.279722132525233E-6
3402,8.279722132525233E-6
3408,8.279722132525233E-6
3409,8.279722132525233E-6
3412,8.279722132525233E-6
3413,8.279722132525233E-6
3425,8.279722132525233E-6
3433,8.279722132525233E-6
3434,8.279722132525233E-6
3438,8.279722132525233E-6
3440,8.279722132525233E-6
3449,8.279722132525233E-6
3454,8.279722132525233E-6
3458,8.279722132525233E-6
3477,8.279722132525233E-6
3478,8.279722132525233E-6
3480,8.279722132525233E-6
3482,8.279722132525233E-6
3485,8.279722132525233E-6
3488,8.279722132525233E-6
3510,8.279722132525233E-6
3518,8.279722132525233E-6
3520,8.279722132525233E-6
3540,8.279722132525233E-6
3544,8.279722132525233E-6
3546,8.279722132525233E-6
3553,1.6559444265050466E-5
3556,8.279722132525233E-6
3568,8.279722132525233E-6
3584,8.279722132525233E-6
3585,8.279722132525233E-6
3588,8.279722132525233E-6
3594,8.279722132525233E-6
3597,8.279722132525233E-6
3600,8.279722132525233E-6
3609,8.279722132525233E-6
3611,8.279722132525233E-6
3616,8.279722132525233E-6
3629,8.279722132525233E-6
3631,8.279722132525233E-6
3638,8.279722132525233E-6
3639,8.279722132525233E-6
3641,8.279722132525233E-6
3645,8.279722132525233E-6
3654,8.279722132525233E-6
3657,8.279722132525233E-6
3661,8.279722132525233E-6
3666,8.279722132525233E-6
3667,8.279722132525233E-6
3672,8.279722132525233E-6
3688,2.4839166397575698E-5
3695,8.279722132525233E-6
3701,8.279722132525233E-6
3702,1.6559444265050466E-5
3704,8.279722132525233E-6
3707,8.279722132525233E-6
3711,8.279722132525233E-6
3721,8.279722132525233E-6
3732,8.279722132525233E-6
3742,8.279722132525233E-6
3747,8.279722132525233E-6
3748,8.279722132525233E-6
3758,8.279722132525233E-6
3761,8.279722132525233E-6
3767,8.279722132525233E-6
3768,8.279722132525233E-6
3790,8.279722132525233E-6
3801,8.279722132525233E-6
3806,8.279722132525233E-6
3810,8.279722132525233E-6
3820,8.279722132525233E-6
3829,8.279722132525233E-6
3831,8.279722132525233E-6
3843,8.279722132525233E-6
3848,8.279722132525233E-6
3856,8.279722132525233E-6
3868,1.6559444265050466E-5
3881,8.279722132525233E-6
3883,8.279722132525233E-6
3884,8.279722132525233E-6
3894,8.279722132525233E-6
3898,8.279722132525233E-6
3908,8.279722132525233E-6
3911,2.4839166397575698E-5
3912,8.279722132525233E-6
3924,8.279722132525233E-6
3936,8.279722132525233E-6
3944,8.279722132525233E-6
3948,8.279722132525233E-6
3977,8.279722132525233E-6
3983,8.279722132525233E-6
3984,1.6559444265050466E-5
3985,1.6559444265050466E-5
3992,8.279722132525233E-6
4006,8.279722132525233E-6
4008,2.4839166397575698E-5
4011,8.279722132525233E-6
4015,1.6559444265050466E-5
4021,8.279722132525233E-6
4022,8.279722132525233E-6
4028,1.6559444265050466E-5
4029,8.279722132525233E-6
4035,8.279722132525233E-6
4036,8.279722132525233E-6
4062,8.279722132525233E-6
4065,8.279722132525233E-6
4080,8.279722132525233E-6
4096,8.279722132525233E-6
4099,8.279722132525233E-6
4107,8.279722132525233E-6
4110,8.279722132525233E-6
4116,8.279722132525233E-6
4122,8.279722132525233E-6
4129,8.279722132525233E-6
4147,8.279722132525233E-6
4169,8.279722132525233E-6
4179,8.279722132525233E-6
4180,8.279722132525233E-6
4182,8.279722132525233E-6
4191,8.279722132525233E-6
4205,8.279722132525233E-6
4210,8.279722132525233E-6
4220,8.279722132525233E-6
4254,8.279722132525233E-6
4273,8.279722132525233E-6
4276,8.279722132525233E-6
4283,8.279722132525233E-6
4285,8.279722132525233E-6
4312,8.279722132525233E-6
4322,8.279722132525233E-6
4338,8.279722132525233E-6
4341,8.279722132525233E-6
4347,8.279722132525233E-6
4349,8.279722132525233E-6
4355,8.279722132525233E-6
4357,8.279722132525233E-6
4366,8.279722132525233E-6
4375,8.279722132525233E-6
4377,8.279722132525233E-6
4397,8.279722132525233E-6
4399,8.279722132525233E-6
4412,8.279722132525233E-6
4430,8.279722132525233E-6
4435,8.279722132525233E-6
4455,8.279722132525233E-6
4459,8.279722132525233E-6
4464,8.279722132525233E-6
4497,8.279722132525233E-6
4508,8.279722132525233E-6
4511,8.279722132525233E-6
4533,8.279722132525233E-6
4541,8.279722132525233E-6
4556,8.279722132525233E-6
4579,8.279722132525233E-6
4584,8.279722132525233E-6
4591,1.6559444265050466E-5
4593,8.279722132525233E-6
4595,8.279722132525233E-6
4614,8.279722132525233E-6
4615,8.279722132525233E-6
4628,8.279722132525233E-6
4629,8.279722132525233E-6
4638,8.279722132525233E-6
4641,8.279722132525233E-6
4663,8.279722132525233E-6
4668,8.279722132525233E-6
4694,8.279722132525233E-6
4695,8.279722132525233E-6
4707,8.279722132525233E-6
4714,8.279722132525233E-6
4727,8.279722132525233E-6
4749,8.279722132525233E-6
4753,8.279722132525233E-6
4762,8.279722132525233E-6
4768,8.279722132525233E-6
4774,8.279722132525233E-6
4799,8.279722132525233E-6
4802,8.279722132525233E-6
4805,8.279722132525233E-6
4818,8.279722132525233E-6
4836,8.279722132525233E-6
4839,8.279722132525233E-6
4844,8.279722132525233E-6
4865,8.279722132525233E-6
4901,8.279722132525233E-6
4912,8.279722132525233E-6
4921,8.279722132525233E-6
4926,8.279722132525233E-6
4945,8.279722132525233E-6
4952,8.279722132525233E-6
4982,8.279722132525233E-6
5008,8.279722132525233E-6
5013,8.279722132525233E-6
5016,8.279722132525233E-6
5039,8.279722132525233E-6
5052,8.279722132525233E-6
5064,8.279722132525233E-6
5076,8.279722132525233E-6
5080,8.279722132525233E-6
5096,8.279722132525233E-6
5098,8.279722132525233E-6
5147,8.279722132525233E-6
5162,8.279722132525233E-6
5175,8.279722132525233E-6
5184,8.279722132525233E-6
5186,8.279722132525233E-6
5197,8.279722132525233E-6
5204,8.279722132525233E-6
5226,8.279722132525233E-6
5238,8.279722132525233E-6
5241,8.279722132525233E-6
5242,8.279722132525233E-6
5260,8.279722132525233E-6
5263,8.279722132525233E-6
5308,8.279722132525233E-6
5309,8.279722132525233E-6
5311,8.279722132525233E-6
5315,8.279722132525233E-6
5348,8.279722132525233E-6
5388,8.279722132525233E-6
5409,8.279722132525233E-6
5426,8.279722132525233E-6
5432,8.279722132525233E-6
5443,8.279722132525233E-6
5444,8.279722132525233E-6
5452,8.279722132525233E-6
5458,8.279722132525233E-6
5468,8.279722132525233E-6
5511,8.279722132525233E-6
5523,8.279722132525233E-6
5539,8.279722132525233E-6
5551,8.279722132525233E-6
5554,8.279722132525233E-6
5580,8.279722132525233E-6
5597,8.279722132525233E-6
5623,8.279722132525233E-6
5646,8.279722132525233E-6
5668,8.279722132525233E-6
5678,8.279722132525233E-6
5721,8.279722132525233E-6
5728,8.279722132525233E-6
5743,8.279722132525233E-6
5745,8.279722132525233E-6
5759,8.279722132525233E-6
5773,8.279722132525233E-6
5778,8.279722132525233E-6
5864,8.279722132525233E-6
5916,8.279722132525233E-6
5928,8.279722132525233E-6
5931,8.279722132525233E-6
5942,8.279722132525233E-6
5972,8.279722132525233E-6
5980,8.279722132525233E-6
5987,8.279722132525233E-6
5991,8.279722132525233E-6
5998,8.279722132525233E-6
6014,8.279722132525233E-6
6019,8.279722132525233E-6
6071,8.279722132525233E-6
6075,8.279722132525233E-6
6123,8.279722132525233E-6
6159,8.279722132525233E-6
6228,8.279722132525233E-6
6247,8.279722132525233E-6
6256,8.279722132525233E-6
6274,8.279722132525233E-6
6302,8.279722132525233E-6
6324,8.279722132525233E-6
6338,8.279722132525233E-6
6358,8.279722132525233E-6
6370,8.279722132525233E-6
6389,8.279722132525233E-6
6403,8.279722132525233E-6
6412,8.279722132525233E-6
6436,8.279722132525233E-6
6443,8.279722132525233E-6
6470,8.279722132525233E-6
6507,8.279722132525233E-6
6529,8.279722132525233E-6
6538,8.279722132525233E-6
6592,8.279722132525233E-6
6604,8.279722132525233E-6
6615,8.279722132525233E-6
6633,8.279722132525233E-6
6690,8.279722132525233E-6
6714,8.279722132525233E-6
6733,8.279722132525233E-6
6801,8.279722132525233E-6
6804,8.279722132525233E-6
6834,8.279722132525233E-6
6858,8.279722132525233E-6
6887,8.279722132525233E-6
6941,8.279722132525233E-6
6971,8.279722132525233E-6
6985,8.279722132525233E-6
6995,8.279722132525233E-6
7018,8.279722132525233E-6
7026,8.279722132525233E-6
7033,8.279722132525233E-6
7037,8.279722132525233E-6
7041,8.279722132525233E-6
7044,8.279722132525233E-6
7074,8.279722132525233E-6
7092,8.279722132525233E-6
7111,1.6559444265050466E-5
7126,8.279722132525233E-6
7136,8.279722132525233E-6
7212,8.279722132525233E-6
7221,8.279722132525233E-6
7237,8.279722132525233E-6
7269,8.279722132525233E-6
7276,8.279722132525233E-6
7309,8.279722132525233E-6
7419,8.279722132525233E-6
7474,8.279722132525233E-6
7475,8.279722132525233E-6
7481,8.279722132525233E-6
7533,8.279722132525233E-6
7553,8.279722132525233E-6
7606,8.279722132525233E-6
7680,8.279722132525233E-6
7699,8.279722132525233E-6
7727,8.279722132525233E-6
7750,8.279722132525233E-6
7775,8.279722132525233E-6
7789,8.279722132525233E-6
7814,8.279722132525233E-6
7957,8.279722132525233E-6
7971,8.279722132525233E-6
7980,8.279722132525233E-6
8024,8.279722132525233E-6
8070,8.279722132525233E-6
8213,8.279722132525233E-6
8246,8.279722132525233E-6
8317,8.279722132525233E-6
8340,8.279722132525233E-6
8349,8.279722132525233E-6
8391,8.279722132525233E-6
8453,8.279722132525233E-6
8468,8.279722132525233E-6
8521,8.279722132525233E-6
8533,8.279722132525233E-6
8538,8.279722132525233E-6
8540,8.279722132525233E-6
8558,8.279722132525233E-6
8648,8.279722132525233E-6
8683,8.279722132525233E-6
8701,8.279722132525233E-6
8710,8.279722132525233E-6
8733,8.279722132525233E-6
8737,1.6559444265050466E-5
8761,8.279722132525233E-6
8789,8.279722132525233E-6
8903,8.279722132525233E-6
8925,8.279722132525233E-6
8945,8.279722132525233E-6
8960,8.279722132525233E-6
8977,8.279722132525233E-6
9062,8.279722132525233E-6
9136,8.279722132525233E-6
9148,8.279722132525233E-6
9164,8.279722132525233E-6
9180,8.279722132525233E-6
9206,8.279722132525233E-6
9264,8.279722132525233E-6
9402,8.279722132525233E-6
9514,8.279722132525233E-6
9528,8.279722132525233E-6
9629,8.279722132525233E-6
9790,8.279722132525233E-6
9827,8.279722132525233E-6
9859,8.279722132525233E-6
9889,8.279722132525233E-6
9999,8.279722132525233E-6
10020,8.279722132525233E-6
10362,8.279722132525233E-6
10475,8.279722132525233E-6
10530,8.279722132525233E-6
10807,8.279722132525233E-6
10870,8.279722132525233E-6
11061,8.279722132525233E-6
11125,8.279722132525233E-6
11141,8.279722132525233E-6
11412,8.279722132525233E-6
11603,8.279722132525233E-6
11890,8.279722132525233E-6
11938,8.279722132525233E-6
12159,8.279722132525233E-6
12312,8.279722132525233E-6
12465,8.279722132525233E-6
12574,8.279722132525233E-6
12622,8.279722132525233E-6
12842,8.279722132525233E-6
13338,8.279722132525233E-6
13460,8.279722132525233E-6
13951,8.279722132525233E-6
14133,8.279722132525233E-6
15874,8.279722132525233E-6
16305,8.279722132525233E-6
18663,8.279722132525233E-6
19766,8.279722132525233E-6
20714,8.279722132525233E-6
20810,8.279722132525233E-6
20953,8.279722132525233E-6
20960,8.279722132525233E-6
21338,8.279722132525233E-6
22489,8.279722132525233E-6
25048,8.279722132525233E-6
28861,8.279722132525233E-6
31654,8.279722132525233E-6
32907,8.279722132525233E-6
37679,8.279722132525233E-6
88720,8.279722132525233E-6
